rep,id,date,mc_mass,p_mass_rm,p_mass_fd,n_mass_fd,n_mass_rm,treatment,fd_day,p_mass_cons,p_mass_cons_avg,n_mass_cons,fd_day_count,fd.day.count,mc_mass_init,mc_mass_true,mc_mass_true_intrp,pulse_cat,mc_mass_diff,total_p_cons,total_n_cons,trt_pulse,trt_total
3,2.2,2018-11-20,429.19,4.19,2.03,17.67,11.73,zone.2,3,2.7399999999999993,0.9133333333333331,7.940000000000001,1,NA,422.21,3.9633333333333516,NA,b1,-0.07000000000002249,2.7399999999999993,21.69,constant,100
3,2.2,2018-11-25,426.7,NA,2.03,17.13,9.73,zone.2,4,0,0.653333333333333,8.229999999999999,3,NA,422.21,5.143333333333342,NA,p1,1.1799999999999908,3.393333333333332,29.92,constant,100
3,2.2,2018-11-28,429.99,NA,1.97,16.48,8.9,zone.2,5,0,0.653333333333333,7.41,2,NA,422.21,6.4033333333333635,NA,p1,1.260000000000021,4.046666666666665,37.33,constant,100
3,2.2,2018-12-01,432.02,4.07,2.03,18.68,9.07,zone.2,6,1.959999999999999,0.653333333333333,10.33,1,NA,422.21,6.463333333333336,NA,p1,0.059999999999972076,4.699999999999998,47.66,constant,100
3,2.2,2018-12-06,426.83,NA,1.96,19.21,8.35,zone.2,7,0,0.8866666666666666,8.850000000000001,3,NA,422.21,5.506666666666671,NA,a1.b2,-0.9566666666666643,5.586666666666665,56.510000000000005,constant,100
3,2.2,2018-12-09,430.02,NA,2.03,17.76,10.36,zone.2,8,0,0.8866666666666666,6.490000000000002,2,NA,422.21,6.736666666666669,NA,a1.b2,1.2299999999999978,6.473333333333332,63,constant,100
3,2.2,2018-12-12,431.53,3.36,2,17.52,11.27,zone.2,9,2.6599999999999997,0.8866666666666666,6.369999999999999,1,NA,422.21,6.216666666666661,NA,a1.b2,-0.5200000000000085,7.359999999999998,69.37,constant,100
3,2.2,2018-12-15,429.63,NA,2.01,18.13,11.15,zone.2,10,0,0.13666666666666671,5.409999999999998,3,NA,422.21,7.556666666666683,NA,a1.b2,1.340000000000022,7.496666666666664,74.78,constant,100
3,2.2,2018-12-18,430.97,NA,2,17.01,12.72,zone.2,11,0,0.13666666666666671,3.910000000000002,2,NA,422.21,6.886666666666715,NA,p2,-0.669999999999968,7.633333333333331,78.69,constant,100
3,2.2,2018-12-21,432.09,5.6,1.98,17.52,13.1,zone.2,12,0.41000000000000014,0.13666666666666671,2.1500000000000004,1,NA,422.21,6.006666666666662,NA,p2,-0.8800000000000523,7.769999999999998,80.84,constant,100
3,2.2,2018-12-26,427.39,NA,2.01,18.32,15.37,zone.2,13,0,1.403333333333333,9.72,3,NA,422.21,6.58333333333334,NA,p2,0.5766666666666778,9.173333333333332,90.56,constant,100
3,2.2,2018-12-30,430.4,NA,1.96,17.37,8.6,zone.2,14,0,1.403333333333333,8.06,2,NA,422.21,7.583333333333331,NA,a2,0.9999999999999911,10.576666666666664,98.62,constant,100
3,2.2,2019-01-03,432.04,1.74,1.97,27.66,9.31,zone.2,15,4.209999999999999,1.403333333333333,17.89,1,NA,422.21,7.2633333333333745,NA,a2,-0.31999999999995676,11.979999999999997,116.51,constant,100
3,2.2,2019-01-06,432.7,NA,1.96,17.42,9.77,zone.2,16,0,0,4.290000000000001,0,NA,422.21,7.2633333333333745,NA,a2,NA,11.979999999999997,120.80000000000001,constant,100
3,2.2,2019-01-09,433.74,NA,2.01,18.06,13.13,zone.2,17,0,0,0,0,NA,422.21,7.2633333333333745,NA,a2,NA,11.979999999999997,120.80000000000001,constant,100
3,2.3,2018-11-13,428.97,NA,1.98,17.3,17.45,zone.2,1,0,0.8766666666666669,6.09,3,NA,425.97,3.876666666666667,NA,b1,3.876666666666667,0.8766666666666669,6.09,constant,100
3,2.3,2018-11-16,431.36,NA,1.99,19.98,11.21,zone.2,2,0,0.8766666666666669,5.890000000000001,2,NA,425.97,4.286666666666653,NA,b1,0.40999999999998593,1.7533333333333339,11.98,constant,100
3,2.3,2018-11-20,432.59,4.34,1.99,17.49,14.09,zone.2,3,2.630000000000001,0.8766666666666669,5.179999999999998,1,NA,425.97,3.5266666666666144,NA,b1,-0.7600000000000384,2.630000000000001,17.159999999999997,constant,100
3,2.3,2018-11-25,430.57,NA,2.04,17.39,12.31,zone.2,4,0,0.16666666666666696,5.92,3,NA,425.97,4.766666666666633,NA,p1,1.2400000000000184,2.7966666666666677,23.08,constant,100
3,2.3,2018-11-28,432.98,NA,2.02,17.75,11.47,zone.2,5,0,0.16666666666666696,5.300000000000001,2,NA,425.97,5.136666666666658,NA,p1,0.370000000000025,2.9633333333333347,28.38,constant,100
3,2.3,2018-12-01,435.48,5.55,1.97,18.33,12.45,zone.2,6,0.5000000000000009,0.16666666666666696,9.879999999999999,1,NA,425.97,5.616666666666658,NA,p1,0.4800000000000004,3.1300000000000017,38.26,constant,100
3,2.3,2018-12-06,430.35,NA,1.99,18.89,8.45,zone.2,7,0,0.19666666666666663,6.91,3,NA,425.97,4.576666666666662,NA,a1.b2,-1.0399999999999965,3.3266666666666684,45.17,constant,100
3,2.3,2018-12-09,433.45,NA,1.96,17.04,11.98,zone.2,8,0,0.19666666666666663,6.279999999999999,2,NA,425.97,5.6866666666666275,NA,a1.b2,1.1099999999999657,3.5233333333333348,51.449999999999996,constant,100
3,2.3,2018-12-12,435.31,5.33,2.04,17.05,10.76,zone.2,9,0.5899999999999999,0.19666666666666663,5.25,1,NA,425.97,5.586666666666641,NA,a1.b2,-0.09999999999998632,3.7200000000000015,56.699999999999996,constant,100
3,2.3,2018-12-15,431.9,NA,2.02,17.17,11.8,zone.2,10,0,0.32333333333333325,3.710000000000001,3,NA,425.97,6.253333333333283,NA,a1.b2,0.6666666666666421,4.043333333333335,60.41,constant,100
3,2.3,2018-12-18,433.66,NA,2.03,17.4,13.46,zone.2,11,0,0.32333333333333325,5.909999999999998,2,NA,425.97,5.993333333333331,NA,p2,-0.2599999999999518,4.366666666666668,66.32,constant,100
3,2.3,2018-12-21,435.81,5.12,1.96,17.17,11.49,zone.2,12,0.9699999999999998,0.32333333333333325,9.3,1,NA,425.97,6.113333333333309,NA,p2,0.1199999999999779,4.690000000000001,75.62,constant,100
3,2.3,2018-12-26,431.56,NA,2.04,18.98,7.87,zone.2,13,0,0.7166666666666665,9.25,3,NA,425.97,6.306666666666642,NA,p2,0.19333333333333247,5.406666666666668,84.87,constant,100
3,2.3,2018-12-30,433.66,NA,2.03,17.51,9.73,zone.2,14,0,0.7166666666666665,6.870000000000001,2,NA,425.97,6.3666666666666645,NA,a2,0.0600000000000227,6.123333333333334,91.74,constant,100
3,2.3,2019-01-03,434.94,3.88,2.04,17.95,10.64,zone.2,15,2.1499999999999995,0.7166666666666665,6.809999999999999,1,NA,425.97,5.616666666666638,NA,a2,-0.7500000000000266,6.840000000000001,98.55,constant,100
3,2.3,2019-01-06,434.07,NA,2,17.99,11.14,zone.2,16,0,0,2.719999999999999,0,NA,425.97,5.616666666666638,NA,a2,NA,6.840000000000001,101.27,constant,100
3,2.3,2019-01-09,434.8,NA,1.98,18.15,15.27,zone.2,17,0,0,0,0,NA,425.97,5.616666666666638,NA,a2,NA,6.840000000000001,101.27,constant,100
3,2.4,2018-11-13,426.17,NA,2.01,17.51,18.62,zone.2,1,0,0.8133333333333331,4.670000000000002,3,NA,423.17,3.813333333333333,NA,b1,3.813333333333333,0.8133333333333331,4.670000000000002,constant,100
3,2.4,2018-11-16,428.38,NA,2.03,18.15,12.84,zone.2,2,0,0.8133333333333331,5.009999999999998,2,NA,423.17,4.013333333333313,NA,b1,0.1999999999999802,1.6266666666666663,9.68,constant,100
3,2.4,2018-11-20,430.44,4.6,2,17.75,13.14,zone.2,3,2.4399999999999995,0.8133333333333331,8.85,1,NA,423.17,4.043333333333316,NA,b1,0.030000000000002913,2.4399999999999995,18.53,constant,100
3,2.4,2018-11-25,427.81,NA,2,17.2,8.9,zone.2,4,0,0.6566666666666666,7.299999999999999,3,NA,423.17,5.296666666666653,NA,p1,1.2533333333333365,3.096666666666666,25.83,constant,100
3,2.4,2018-11-28,429.63,NA,2.04,17.81,9.9,zone.2,5,0,0.6566666666666666,1.1499999999999986,2,NA,423.17,5.116666666666646,NA,p1,-0.18000000000000682,3.7533333333333325,26.979999999999997,constant,100
3,2.4,2018-12-01,433.92,4.07,2.02,20.53,16.66,zone.2,6,1.9699999999999998,0.6566666666666666,12.490000000000002,1,NA,423.17,7.366666666666667,NA,p1,2.2500000000000213,4.409999999999999,39.47,constant,100
3,2.4,2018-12-06,427.56,NA,1.96,19.16,8.04,zone.2,7,0,0.7766666666666665,7.8100000000000005,3,NA,423.17,5.166666666666653,NA,a1.b2,-2.2000000000000144,5.186666666666666,47.28,constant,100
3,2.4,2018-12-09,430.85,NA,1.96,17.49,11.35,zone.2,8,0,0.7766666666666665,6.829999999999998,2,NA,423.17,6.496666666666673,NA,a1.b2,1.3300000000000205,5.963333333333332,54.11,constant,100
3,2.4,2018-12-12,432.5,3.61,2.03,17.28,10.66,zone.2,9,2.3299999999999996,0.7766666666666665,5.440000000000001,1,NA,423.17,6.1866666666666505,NA,a1.b2,-0.3100000000000227,6.739999999999998,59.55,constant,100
3,2.4,2018-12-15,430.27,NA,2.02,17.17,11.84,zone.2,10,0,0.07999999999999978,5.530000000000001,3,NA,423.17,7.179999999999966,NA,a1.b2,0.9933333333333154,6.8199999999999985,65.08,constant,100
3,2.4,2018-12-18,432.49,NA,1.98,16.73,11.64,zone.2,11,0,0.07999999999999978,5.190000000000001,2,NA,423.17,7.379999999999994,NA,p2,0.2000000000000277,6.899999999999999,70.27,constant,100
3,2.4,2018-12-21,433.88,5.79,2.03,17.61,11.54,zone.2,12,0.23999999999999932,0.07999999999999978,6.76,1,NA,423.17,6.78999999999998,NA,p2,-0.5900000000000141,6.979999999999998,77.03,constant,100
3,2.4,2018-12-26,429.66,NA,2.01,18.64,10.85,zone.2,13,0,0.5666666666666664,6.790000000000001,3,NA,423.17,7.0566666666666755,NA,p2,0.2666666666666959,7.546666666666664,83.82000000000001,constant,100
3,2.4,2018-12-30,431.27,NA,1.97,17.56,11.85,zone.2,14,0,0.5666666666666664,6.629999999999999,2,NA,423.17,6.6566666666666325,NA,a2,-0.400000000000043,8.113333333333332,90.45,constant,100
3,2.4,2019-01-03,432.54,4.31,2.04,17.28,10.93,zone.2,15,1.6999999999999993,0.5666666666666664,5.790000000000001,1,NA,423.17,5.956666666666671,NA,a2,-0.6999999999999611,8.679999999999998,96.24000000000001,constant,100
3,2.4,2019-01-06,430.39,NA,1.96,17.23,11.49,zone.2,16,0,0,4.890000000000001,0,NA,423.17,5.956666666666671,NA,a2,NA,8.679999999999998,101.13,constant,100
3,2.4,2019-01-09,432.36,NA,1.99,17.7,12.34,zone.2,17,0,0,0,0,NA,423.17,5.956666666666671,NA,a2,NA,8.679999999999998,101.13,constant,100
3,2.5,2018-11-13,437.6,NA,2.03,17.26,20.03,zone.2,1,0,0.7399999999999999,3.0100000000000016,3,NA,434.6,3.7399999999999998,NA,b1,3.7399999999999998,0.7399999999999999,3.0100000000000016,constant,100
3,2.5,2018-11-16,439.49,NA,1.98,19.16,14.25,zone.2,2,0,0.7399999999999999,5.82,2,NA,434.6,3.5999999999999863,NA,b1,-0.14000000000001345,1.4799999999999998,8.830000000000002,constant,100
3,2.5,2018-11-20,441.67,4.79,2.03,17.35,13.34,zone.2,3,2.2199999999999998,0.7399999999999999,7.600000000000001,1,NA,434.6,3.7999999999999927,NA,b1,0.2000000000000064,2.2199999999999998,16.430000000000003,constant,100
3,2.5,2018-11-25,438.73,NA,2.03,17.42,9.75,zone.2,4,0,0.4933333333333332,6.250000000000002,3,NA,434.6,4.623333333333329,NA,p1,0.8233333333333359,2.713333333333333,22.680000000000007,constant,100
3,2.5,2018-11-28,440.44,NA,2,17.57,11.17,zone.2,5,0,0.4933333333333332,2.92,2,NA,434.6,4.303333333333308,NA,p1,-0.3200000000000207,3.206666666666666,25.600000000000005,constant,100
3,2.5,2018-12-01,445.42,4.58,2.1,21.11,14.65,zone.2,6,1.4799999999999995,0.4933333333333332,13.239999999999998,1,NA,434.6,7.283333333333327,NA,p1,2.980000000000019,3.6999999999999993,38.84,constant,100
3,2.5,2018-12-06,438.87,NA,2.05,19.54,7.87,zone.2,7,0,1.02,8.12,3,NA,434.6,5.289999999999981,NA,a1.b2,-1.9933333333333456,4.719999999999999,46.96,constant,100
3,2.5,2018-12-09,442.23,NA,2.01,17,11.42,zone.2,8,0,1.02,8.72,2,NA,434.6,6.599999999999996,NA,a1.b2,1.3100000000000147,5.739999999999999,55.68000000000001,constant,100
3,2.5,2018-12-12,444,3.1,2.01,17.05,8.28,zone.2,9,3.06,1.02,8.22,1,NA,434.6,6.359999999999978,NA,a1.b2,-0.24000000000001798,6.759999999999999,63.900000000000006,constant,100
3,2.5,2018-12-15,443.2,NA,1.96,17.42,8.83,zone.2,10,0,0.45999999999999996,7.240000000000002,3,NA,434.6,9.059999999999967,NA,a1.b2,2.6999999999999886,7.219999999999999,71.14,constant,100
3,2.5,2018-12-18,444.53,NA,1.96,17.16,10.18,zone.2,11,0,0.45999999999999996,7.029999999999999,2,NA,434.6,8.42999999999995,NA,p2,-0.6300000000000168,7.679999999999999,78.17,constant,100
3,2.5,2018-12-21,446.03,4.55,1.98,17.03,10.13,zone.2,12,1.38,0.45999999999999996,9.34,1,NA,434.6,7.969999999999949,NA,p2,-0.46000000000000085,8.139999999999999,87.51,constant,100
3,2.5,2018-12-26,441.74,NA,2.01,18.9,7.69,zone.2,13,0,0.7266666666666666,10.969999999999999,3,NA,434.6,7.866666666666653,NA,p2,-0.1033333333332962,8.866666666666665,98.48,constant,100
3,2.5,2018-12-30,443.11,NA,2.03,17.66,7.93,zone.2,14,0,0.7266666666666666,6.24,2,NA,434.6,7.226666666666658,NA,a2,-0.6399999999999952,9.593333333333332,104.72,constant,100
3,2.5,2019-01-03,443.9,3.84,1.96,17.41,11.42,zone.2,15,2.1799999999999997,0.7266666666666666,3.6400000000000006,1,NA,434.6,5.986666666666622,NA,a2,-1.2400000000000357,10.319999999999999,108.36,constant,100
3,2.5,2019-01-06,441.45,NA,1.97,17.89,13.77,zone.2,16,0,0,4.73,0,NA,434.6,5.986666666666622,NA,a2,NA,10.319999999999999,113.09,constant,100
3,2.5,2019-01-09,443.93,NA,2.01,17.44,13.16,zone.2,17,0,0,0,0,NA,434.6,5.986666666666622,NA,a2,NA,10.319999999999999,113.09,constant,100
3,2.6,2018-11-13,429.51,NA,2.01,17.94,18.11,zone.2,1,0,1.0633333333333332,5.390000000000001,3,NA,426.51,4.0633333333333335,NA,b1,4.0633333333333335,1.0633333333333332,5.390000000000001,constant,100
3,2.6,2018-11-16,431.46,NA,1.99,19.47,12.55,zone.2,2,0,1.0633333333333332,6.329999999999998,2,NA,426.51,4.003333333333322,NA,b1,-0.060000000000011156,2.1266666666666665,11.719999999999999,constant,100
3,2.6,2018-11-20,432.79,3.81,2,17.27,13.14,zone.2,3,3.19,1.0633333333333332,8.67,1,NA,426.51,3.343333333333363,NA,b1,-0.6599999999999593,3.1899999999999995,20.39,constant,100
3,2.6,2018-11-25,431.18,NA,2,17.3,8.6,zone.2,4,0,0.3433333333333331,6.59,3,NA,426.51,5.013333333333349,NA,p1,1.6699999999999857,3.5333333333333328,26.979999999999997,constant,100
3,2.6,2018-11-28,433.23,NA,1.97,17.11,10.71,zone.2,5,0,0.3433333333333331,5.01,2,NA,426.51,5.06333333333336,NA,p1,0.05000000000001137,3.876666666666666,31.99,constant,100
3,2.6,2018-12-01,434.97,4.94,2.05,18.97,12.1,zone.2,6,1.0299999999999994,0.3433333333333331,10.37,1,NA,426.51,4.8333333333333695,NA,p1,-0.22999999999999066,4.219999999999999,42.36,constant,100
3,2.6,2018-12-06,431.39,NA,1.96,19.04,8.6,zone.2,7,0,0.7200000000000001,5.5699999999999985,3,NA,426.51,5.599999999999995,NA,a1.b2,0.7666666666666258,4.9399999999999995,47.92999999999999,constant,100
3,2.6,2018-12-09,433.53,NA,1.95,17.19,13.47,zone.2,8,0,0.7200000000000001,5.23,2,NA,426.51,5.779999999999982,NA,a1.b2,0.1799999999999864,5.659999999999999,53.16,constant,100
3,2.6,2018-12-12,435.14,3.8,2.02,17.36,11.96,zone.2,9,2.16,0.7200000000000001,4.619999999999999,1,NA,426.51,5.439999999999995,NA,a1.b2,-0.33999999999998654,6.379999999999999,57.779999999999994,constant,100
3,2.6,2018-12-15,432.99,NA,1.96,17.48,12.74,zone.2,10,0,0.19333333333333336,4.4,3,NA,426.51,6.6733333333333515,NA,a1.b2,1.2333333333333565,6.573333333333332,62.17999999999999,constant,100
3,2.6,2018-12-18,434.98,NA,2,17.35,13.08,zone.2,11,0,0.19333333333333336,6.320000000000002,2,NA,426.51,6.703333333333361,NA,p2,0.03000000000000913,6.766666666666666,68.5,constant,100
3,2.6,2018-12-21,437.13,5.4,1.99,17.57,11.03,zone.2,12,0.5800000000000001,0.19333333333333336,9.32,1,NA,426.51,6.853333333333338,NA,p2,0.14999999999997726,6.959999999999999,77.82,constant,100
3,2.6,2018-12-26,433.27,NA,2.06,18.24,8.25,zone.2,13,0,1.0066666666666666,10.139999999999999,3,NA,426.51,7.766666666666658,NA,p2,0.9133333333333198,7.966666666666666,87.96,constant,100
3,2.6,2018-12-30,435.8,NA,2,18.1,8.1,zone.2,14,0,1.0066666666666666,7.950000000000001,2,NA,426.51,8.236666666666686,NA,a2,0.4700000000000282,8.973333333333333,95.91,constant,100
3,2.6,2019-01-03,438.01,3.03,1.96,17.49,10.15,zone.2,15,3.02,1.0066666666666666,5.0699999999999985,1,NA,426.51,8.446666666666665,NA,a2,0.20999999999997954,9.979999999999999,100.97999999999999,constant,100
3,2.6,2019-01-06,436.2,NA,1.99,17.86,12.42,zone.2,16,0,0,5.82,0,NA,426.51,8.446666666666665,NA,a2,NA,9.979999999999999,106.8,constant,100
3,2.6,2019-01-09,437.88,NA,1.99,17.09,12.04,zone.2,17,0,0,0,0,NA,426.51,8.446666666666665,NA,a2,NA,9.979999999999999,106.8,constant,100
3,3.1,2018-11-13,428.21,NA,0.99,14.2,6.4,zone.3,1,0,0.71,6,3,NA,425.21,3.71,NA,b1,3.71,0.71,6,pulse,100
3,3.1,2018-11-16,429.28,NA,1.01,15.16,8.2,zone.3,2,0,0.71,5.74,2,NA,425.21,3.789999999999993,NA,b1,0.07999999999999297,1.42,11.74,pulse,100
3,3.1,2018-11-20,429.68,2.87,0.98,13.98,9.42,zone.3,3,2.13,0.71,5.610000000000001,1,NA,425.21,3.1800000000000272,NA,b1,-0.6099999999999657,2.13,17.35,pulse,100
3,3.1,2018-11-25,427,NA,3.91,26.14,8.37,zone.3,4,0,0.2733333333333337,5.760000000000002,3,NA,425.21,2.0633333333333543,NA,p1,-1.116666666666673,2.4033333333333338,23.110000000000003,pulse,100
3,3.1,2018-11-28,431.14,NA,3.89,25.41,20.38,zone.3,5,0,0.2733333333333337,8.309999999999999,2,NA,425.21,2.2933333333333406,NA,p1,0.22999999999998622,2.676666666666667,31.42,pulse,100
3,3.1,2018-12-01,434.81,7.96,3.86,24.82,17.1,zone.3,6,0.8200000000000012,0.2733333333333337,5.640000000000001,1,NA,425.21,2.073333333333356,NA,p1,-0.21999999999998465,2.950000000000001,37.06,pulse,100
3,3.1,2018-12-06,429.99,NA,1.05,14.64,19.18,zone.3,7,0,0.5066666666666665,5.49,3,NA,425.21,5.286666666666696,NA,a1.b2,3.2133333333333405,3.4566666666666674,42.550000000000004,pulse,100
3,3.1,2018-12-09,431.42,NA,1.01,13.74,9.15,zone.3,8,0,0.5066666666666665,5.290000000000001,2,NA,425.21,5.666666666666703,NA,a1.b2,0.380000000000007,3.963333333333334,47.84,pulse,100
3,3.1,2018-12-12,432.12,4.4,0.97,13.64,8.45,zone.3,9,1.5199999999999996,0.5066666666666665,5.7,1,NA,425.21,5.356666666666692,NA,a1.b2,-0.31000000000001116,4.470000000000001,53.540000000000006,pulse,100
3,3.1,2018-12-15,428.52,NA,1.01,13.77,7.94,zone.3,10,0,0.34333333333333343,5.88,3,NA,425.21,3.6533333333333355,NA,a1.b2,-1.7033333333333567,4.813333333333334,59.42,pulse,100
3,3.1,2018-12-18,429.25,NA,3.93,25.1,7.89,zone.3,11,0,0.34333333333333343,19.060000000000002,2,NA,425.21,3.373333333333354,NA,p2,-0.2799999999999816,5.156666666666667,78.48,pulse,100
3,3.1,2018-12-21,434.8,4.88,3.88,26.27,6.04,zone.3,12,1.0300000000000002,0.34333333333333343,11.07,1,NA,425.21,4.993333333333366,NA,p2,1.620000000000012,5.500000000000001,89.55000000000001,pulse,100
3,3.1,2018-12-26,434.25,NA,3.83,26.6,15.2,zone.3,13,0,0.6466666666666668,8,3,NA,425.21,9.686666666666687,NA,p2,4.693333333333321,6.146666666666667,97.55000000000001,pulse,100
3,3.1,2018-12-30,437.11,NA,1.04,13.87,18.6,zone.3,14,0,0.6466666666666668,5.879999999999999,2,NA,425.21,8.7166666666667,NA,a2,-0.9699999999999864,6.793333333333335,103.43,pulse,100
3,3.1,2019-01-03,436.68,6.81,1.03,13.96,7.99,zone.3,15,1.9400000000000004,0.6466666666666668,5.4300000000000015,1,NA,425.21,7.246666666666695,NA,a2,-1.470000000000006,7.440000000000001,108.86000000000001,pulse,100
3,3.1,2019-01-06,431,NA,1.04,14.04,8.53,zone.3,16,0,0,6.4799999999999995,0,NA,425.21,7.246666666666695,NA,a2,NA,7.440000000000001,115.34,pulse,100
3,3.1,2019-01-09,431.86,NA,0.98,15.19,7.56,zone.3,17,0,0,0,0,NA,425.21,7.246666666666695,NA,a2,NA,7.440000000000001,115.34,pulse,100
3,3.2,2018-11-13,434.87,NA,1.03,13.98,21.09,zone.3,1,0,0.7133333333333334,13.13,3,NA,431.87,3.7133333333333334,NA,b1,3.7133333333333334,0.7133333333333334,13.13,pulse,100
3,3.2,2018-11-16,435.95,NA,1.05,17.07,0.85,zone.3,2,0,0.7133333333333334,16.580000000000002,2,NA,431.87,3.763333333333317,NA,b1,0.049999999999983835,1.4266666666666667,29.71,pulse,100
3,3.2,2018-11-20,437.23,2.94,0.97,14.03,0.49,zone.3,3,2.14,0.7133333333333334,13.559999999999999,1,NA,431.87,3.993333333333347,NA,b1,0.23000000000002974,2.14,43.27,pulse,100
3,3.2,2018-11-25,434.84,NA,3.93,25.63,0.47,zone.3,4,0,0.09000000000000045,5.649999999999999,3,NA,431.87,3.0599999999999707,NA,p1,-0.9333333333333762,2.2300000000000004,48.92,pulse,100
3,3.2,2018-11-28,439.27,NA,3.95,25.71,19.98,zone.3,5,0,0.09000000000000045,6.740000000000002,2,NA,431.87,3.5599999999999774,NA,p1,0.5000000000000067,2.320000000000001,55.660000000000004,pulse,100
3,3.2,2018-12-01,442.98,8.58,3.88,24.36,18.97,zone.3,6,0.27000000000000135,0.09000000000000045,6.689999999999998,1,NA,431.87,3.3200000000000136,NA,p1,-0.2399999999999638,2.4100000000000015,62.35,pulse,100
3,3.2,2018-12-06,438.43,NA,1.04,14.74,17.67,zone.3,7,0,0.5199999999999999,5.630000000000001,3,NA,431.87,7.080000000000002,NA,a1.b2,3.7599999999999882,2.9300000000000015,67.98,pulse,100
3,3.2,2018-12-09,439.33,NA,1.01,13.4,9.11,zone.3,8,0,0.5199999999999999,5.15,2,NA,431.87,6.939999999999979,NA,a1.b2,-0.14000000000002277,3.4500000000000015,73.13,pulse,100
3,3.2,2018-12-12,440.42,4.37,1,13.47,8.25,zone.3,9,1.5599999999999996,0.5199999999999999,4.73,1,NA,431.87,7.020000000000011,NA,a1.b2,0.08000000000003205,3.970000000000001,77.86,pulse,100
3,3.2,2018-12-15,437,NA,1.02,13.68,8.74,zone.3,10,0,0.26999999999999985,4.799999999999999,3,NA,431.87,5.399999999999995,NA,a1.b2,-1.620000000000016,4.240000000000001,82.66,pulse,100
3,3.2,2018-12-18,437.99,NA,3.9,25.59,8.88,zone.3,11,0,0.26999999999999985,6.640000000000001,2,NA,431.87,5.3700000000000045,NA,p2,-0.02999999999999048,4.510000000000001,89.3,pulse,100
3,3.2,2018-12-21,442.17,5.11,3.89,26.26,18.95,zone.3,12,0.8099999999999996,0.26999999999999985,10.750000000000002,1,NA,431.87,5.650000000000011,NA,p2,0.28000000000000647,4.780000000000001,100.05,pulse,100
3,3.2,2018-12-26,441.35,NA,3.98,25.92,15.51,zone.3,13,0,1.786666666666667,10.480000000000002,3,NA,431.87,11.266666666666685,NA,p2,5.616666666666674,6.566666666666668,110.53,pulse,100
3,3.2,2018-12-30,445.69,NA,1.01,14.06,15.44,zone.3,14,0,1.786666666666667,6.11,2,NA,431.87,11.62666666666666,NA,a2,0.35999999999997456,8.353333333333335,116.64,pulse,100
3,3.2,2019-01-03,444.46,3.52,0.96,13.77,7.95,zone.3,15,5.360000000000001,1.786666666666667,5.35,1,NA,431.87,9.386666666666642,NA,a2,-2.240000000000018,10.140000000000002,121.99000000000001,pulse,100
3,3.2,2019-01-06,442.11,NA,0.95,13.87,8.42,zone.3,16,0,0,5.659999999999998,0,NA,431.87,9.386666666666642,NA,a2,NA,10.140000000000002,127.65,pulse,100
3,3.2,2019-01-09,443.53,NA,0.99,15.41,8.21,zone.3,17,0,0,0,0,NA,431.87,9.386666666666642,NA,a2,NA,10.140000000000002,127.65,pulse,100
3,3.3,2018-11-13,424.16,NA,1.02,14,20.99,zone.3,1,0,0.6399999999999998,5.039999999999999,3,NA,421.16,3.6399999999999997,NA,b1,3.6399999999999997,0.6399999999999998,5.039999999999999,pulse,100
3,3.3,2018-11-16,425.63,NA,1.01,15.25,8.96,zone.3,2,0,0.6399999999999998,6.640000000000001,2,NA,421.16,4.0899999999999705,NA,b1,0.44999999999997087,1.2799999999999996,11.68,pulse,100
3,3.3,2018-11-20,426.07,3.11,0.98,13.66,8.61,zone.3,3,1.9199999999999995,0.6399999999999998,5.890000000000001,1,NA,421.16,3.519999999999968,NA,b1,-0.5700000000000025,1.9199999999999995,17.57,pulse,100
3,3.3,2018-11-25,423.76,NA,3.88,26.51,7.77,zone.3,4,0,0.0866666666666666,5.610000000000003,3,NA,421.16,2.6866666666666323,NA,p1,-0.8333333333333357,2.006666666666666,23.180000000000003,pulse,100
3,3.3,2018-11-28,428.2,NA,3.92,24.25,20.9,zone.3,5,0,0.0866666666666666,8.36,2,NA,421.16,3.24666666666663,NA,p1,0.5599999999999978,2.0933333333333324,31.540000000000003,pulse,100
3,3.3,2018-12-01,432.35,8.52,3.9,24.22,15.89,zone.3,6,0.2599999999999998,0.0866666666666666,7.34,1,NA,421.16,3.4766666666666644,NA,p1,0.23000000000003418,2.1799999999999993,38.88,pulse,100
3,3.3,2018-12-06,428.15,NA,0.99,14.66,16.88,zone.3,7,0,0.19333333333333336,6.32,3,NA,421.16,7.183333333333286,NA,a1.b2,3.7066666666666213,2.3733333333333326,45.2,pulse,100
3,3.3,2018-12-09,428.69,NA,1,13.51,8.34,zone.3,8,0,0.19333333333333336,5.819999999999999,2,NA,421.16,6.733333333333306,NA,a1.b2,-0.44999999999997975,2.566666666666666,51.02,pulse,100
3,3.3,2018-12-12,429.27,5.31,1.03,13.38,7.69,zone.3,9,0.5800000000000001,0.19333333333333336,5.630000000000001,1,NA,421.16,6.31333333333329,NA,a1.b2,-0.4200000000000159,2.7599999999999993,56.650000000000006,pulse,100
3,3.3,2018-12-15,425.06,NA,0.97,14.05,7.75,zone.3,10,0,0.13666666666666671,5.83,3,NA,421.16,4.036666666666644,NA,a1.b2,-2.276666666666646,2.896666666666666,62.480000000000004,pulse,100
