rep,id,date,fd_day,treatment,p_mass_cons,p_mass_cons_avg,n_mass_cons,mc_mass_true,pulse_cat,trt_pulse,trt_total
NA,4.4,2018-12-09,8,zone.4,NA,-0.0033333333333332624,4.03,3.216666666666696,a1.b2,pulse,60
NA,4.4,2018-12-12,9,zone.4,-0.009999999999999787,-0.0033333333333332624,3.4299999999999997,2.5766666666666804,a1.b2,pulse,60
NA,4.4,2018-12-15,10,zone.4,NA,0.4133333333333334,3.959999999999999,2.773333333333347,a1.b2,pulse,60
NA,4.4,2018-12-18,11,zone.4,NA,0.4133333333333334,9.319999999999999,2.6633333333333424,p2,pulse,60
NA,4.4,2018-12-21,12,zone.4,1.2400000000000002,0.4133333333333334,6.899999999999999,3.7133333333333582,p2,pulse,60
NA,4.4,2018-12-26,13,zone.4,NA,0.37333333333333335,8.679999999999998,4.743333333333338,p2,pulse,60
NA,4.4,2018-12-30,14,zone.4,NA,0.37333333333333335,3.4799999999999986,5.443333333333322,a2,pulse,60
NA,4.4,2019-01-03,15,zone.4,1.12,0.37333333333333335,4.02,3.213333333333361,a2,pulse,60
NA,4.4,2019-01-06,16,zone.4,NA,NA,3.9300000000000006,3.213333333333361,a2,pulse,60
NA,4.4,2019-01-09,17,zone.4,NA,NA,NA,3.213333333333361,a2,pulse,60
NA,4.5,2018-11-13,1,zone.4,NA,0.6900000000000001,2.7799999999999994,3.69,b1,pulse,60
NA,4.5,2018-11-16,2,zone.4,NA,0.6900000000000001,3.7600000000000007,3.6099999999999954,b1,pulse,60
NA,4.5,2018-11-20,3,zone.4,2.0700000000000003,0.6900000000000001,3.46,3.3200000000000043,b1,pulse,60
NA,4.5,2018-11-25,4,zone.4,NA,0.16999999999999993,5.300000000000001,2.679999999999991,p1,pulse,60
NA,4.5,2018-11-28,5,zone.4,NA,0.16999999999999993,8.63,3.099999999999982,p1,pulse,60
NA,4.5,2018-12-01,6,zone.4,0.5099999999999998,0.16999999999999993,7.140000000000001,3.5900000000000345,p1,pulse,60
NA,4.5,2018-12-06,7,zone.4,NA,0.14333333333333323,4.029999999999999,5.203333333333336,a1.b2,pulse,60
NA,4.5,2018-12-09,8,zone.4,NA,0.14333333333333323,2.9400000000000004,4.54333333333334,a1.b2,pulse,60
NA,4.5,2018-12-12,9,zone.4,0.4299999999999997,0.14333333333333323,3.1099999999999994,4.153333333333333,a1.b2,pulse,60
NA,4.5,2018-12-15,10,zone.4,NA,0.13999999999999999,4.13,3.659999999999982,a1.b2,pulse,60
NA,4.5,2018-12-18,11,zone.4,NA,0.13999999999999999,7.640000000000002,3.7600000000000047,p2,pulse,60
NA,4.5,2018-12-21,12,zone.4,0.41999999999999993,0.13999999999999999,9.87,4.419999999999986,p2,pulse,60
NA,4.5,2018-12-26,13,zone.4,NA,0.4299999999999999,10.499999999999998,6.3699999999999974,p2,pulse,60
NA,4.5,2018-12-30,14,zone.4,NA,0.4299999999999999,2.58,7.419999999999984,a2,pulse,60
NA,4.5,2019-01-03,15,zone.4,1.2899999999999996,0.4299999999999999,3.5699999999999994,5.110000000000011,a2,pulse,60
NA,4.5,2019-01-06,16,zone.4,NA,NA,3.7299999999999995,5.110000000000011,a2,pulse,60
NA,4.5,2019-01-09,17,zone.4,NA,NA,NA,5.110000000000011,a2,pulse,60
NA,4.6,2018-11-13,1,zone.4,NA,0.67,3.4800000000000004,3.67,b1,pulse,60
NA,4.6,2018-11-16,2,zone.4,NA,0.67,5.0600000000000005,4.200000000000009,b1,pulse,60
NA,4.6,2018-11-20,3,zone.4,2.0100000000000002,0.67,3.71,3.589999999999977,b1,pulse,60
NA,4.6,2018-11-25,4,zone.4,NA,0.13000000000000003,4.910000000000002,-2.879999999999991,p1,pulse,60
NA,4.6,2018-11-28,5,zone.4,NA,0.13000000000000003,6.330000000000002,3.7399999999999887,p1,pulse,60
NA,4.6,2018-12-01,6,zone.4,0.3900000000000001,0.13000000000000003,4.3100000000000005,3.4899999999999904,p1,pulse,60
NA,4.6,2018-12-06,7,zone.4,NA,0.05999999999999991,3.7300000000000004,4.389999999999984,a1.b2,pulse,60
NA,4.6,2018-12-09,8,zone.4,NA,0.05999999999999991,2.9299999999999997,4.810000000000001,a1.b2,pulse,60
NA,4.6,2018-12-12,9,zone.4,0.17999999999999972,0.05999999999999991,3.030000000000001,4.389999999999977,a1.b2,pulse,60
NA,4.6,2018-12-15,10,zone.4,NA,0.0300000000000001,2.5999999999999996,3.6899999999999684,a1.b2,pulse,60
NA,4.6,2018-12-18,11,zone.4,NA,0.0300000000000001,6.109999999999999,3.4500000000000073,p2,pulse,60
NA,4.6,2018-12-21,12,zone.4,0.0900000000000003,0.0300000000000001,8.149999999999999,4.2800000000000145,p2,pulse,60
NA,4.6,2018-12-26,13,zone.4,NA,0.22999999999999984,4.23,5.499999999999981,p2,pulse,60
NA,4.6,2018-12-30,14,zone.4,NA,0.22999999999999984,3.5999999999999996,4.659999999999983,a2,pulse,60
NA,4.6,2019-01-03,15,zone.4,0.6899999999999995,0.22999999999999984,4.17,4.069999999999991,a2,pulse,60
NA,4.6,2019-01-06,16,zone.4,NA,NA,3.240000000000001,4.069999999999991,a2,pulse,60
NA,4.6,2019-01-09,17,zone.4,NA,NA,NA,4.069999999999991,a2,pulse,60
NA,4.7,2018-11-13,1,zone.4,NA,0.7800000000000001,2.799999999999999,3.7800000000000002,b1,pulse,60
NA,4.7,2018-11-16,2,zone.4,NA,0.7800000000000001,5.23,3.630000000000005,b1,pulse,60
NA,4.7,2018-11-20,3,zone.4,2.3400000000000003,0.7800000000000001,3.66,3.3199999999999936,b1,pulse,60
NA,4.7,2018-11-25,4,zone.4,NA,-0.06000000000000005,6.5600000000000005,1.8899999999999886,p1,pulse,60
NA,4.7,2018-11-28,5,zone.4,NA,-0.06000000000000005,7.91,3.7399999999999864,p1,pulse,60
NA,4.7,2018-12-01,6,zone.4,-0.18000000000000016,-0.06000000000000005,7.18,3.5800000000000023,p1,pulse,60
NA,4.7,2018-12-06,7,zone.4,NA,0.22333333333333316,3.3499999999999996,4.603333333333328,a1.b2,pulse,60
NA,4.7,2018-12-09,8,zone.4,NA,0.22333333333333316,2.969999999999999,4.153333333333292,a1.b2,pulse,60
NA,4.7,2018-12-12,9,zone.4,0.6699999999999995,0.22333333333333316,3.6000000000000005,3.793333333333306,a1.b2,pulse,60
NA,4.7,2018-12-15,10,zone.4,NA,0.21666666666666665,2.8599999999999994,3.5766666666666236,a1.b2,pulse,60
NA,4.7,2018-12-18,11,zone.4,NA,0.21666666666666665,5.07,3.4366666666666283,p2,pulse,60
NA,4.7,2018-12-21,12,zone.4,0.6499999999999999,0.21666666666666665,10.399999999999999,3.8666666666666583,p2,pulse,60
NA,4.7,2018-12-26,13,zone.4,NA,0.7833333333333332,8.04,6.703333333333292,p2,pulse,60
NA,4.7,2018-12-30,14,zone.4,NA,0.7833333333333332,3.530000000000001,6.223333333333338,a2,pulse,60
NA,4.7,2019-01-03,15,zone.4,2.3499999999999996,0.7833333333333332,4.3999999999999995,4.2533333333333285,a2,pulse,60
NA,4.7,2019-01-06,16,zone.4,NA,NA,4.369999999999999,4.2533333333333285,a2,pulse,60
NA,4.7,2019-01-09,17,zone.4,NA,NA,NA,4.2533333333333285,a2,pulse,60
